Acidovorax delafieldii	47920	GCA_001555775.1
Acidovorax konjaci	32040	GCA_014204315.1
Acidovorax oryzae	862720	GCA_000687165.1
Acidovorax radicis	758826	GCA_000204195.2
Acidovorax soli	592050	GCA_900107605.1
Acidovorax temperans	80878	GCA_006716905.1
Acidovorax valerianellae	187868	GCA_900102625.1
Acidovorax wautersii	1177982	GCA_900113035.1
Alicycliphilus denitrificans	179636	GCA_000204645.1
Aquabacterium commune	70586	GCA_004362855.1
Aquabacterium fontiphilum	450365	GCA_009909205.1
Aquabacterium olei	1296669	GCA_003100395.1
Aquabacterium parvum	70584	GCA_001447195.1
Aquincola tertiaricarbonis	391953	GCA_000969605.1
Azohydromonas australica	364039	GCA_000430725.1
Azohydromonas lata	45677	GCA_001571085.1
Brachymonas chironomi	491919	GCA_000374625.1
Brachymonas denitrificans	28220	GCA_900110225.1
Caenimonas koreensis	367474	GCA_009646335.1
Caldimonas manganoxidans	196015	GCA_000381125.1
Comamonas aquatica	225991	GCA_000739875.1
Comamonas badia	265291	GCA_000484635.1
Comamonas composti	408558	GCA_000429845.1
Comamonas granuli	290309	GCA_000739995.1
Comamonas kerstersii	225992	GCA_008801935.1
Comamonas koreensis	160825	GCA_014076495.1
Comamonas odontotermitis	379895	GCA_014207855.1
Comamonas phosphati	1211803	GCA_014637085.1
Comamonas piscis	1562974	GCA_014109725.1
Comamonas terrae	673548	GCA_001544075.1
Comamonas terrigena	32013	GCA_900461435.1
Comamonas testosteroni	285	GCA_014076415.1
Comamonas thiooxydans	363952	GCA_000964545.1
Corticibacter populi	1550736	GCA_004217315.1
Curvibacter delicatus	80879	GCA_001592265.1
Curvibacter gracilis	230310	GCA_000518645.1
Curvibacter lanceolatus	86182	GCA_000381265.1
Delftia acidovorans	80866	GCA_001598795.1
Delftia tsuruhatensis	180282	GCA_001571325.1
Diaphorobacter aerolatus	1288495	GCA_014489535.1
Diaphorobacter nitroreducens	164759	GCA_003755025.1
Diaphorobacter polyhydroxybutyrativorans	164759	GCA_003755025.1
Diaphorobacter ruginosibacter	1715720	GCA_014395975.1
Extensimonas vulgaris	1031594	GCA_003337425.1
Giesbergeria anulus	180197	GCA_900111115.1
Hydrogenophaga crassostreae	1763535	GCA_001761385.1
Hydrogenophaga flava	65657	GCA_001571145.1
Hydrogenophaga intermedia	65786	GCA_000723405.1
Hydrogenophaga palleronii	65655	GCA_001571225.1
Hydrogenophaga pseudoflava	47421	GCA_001592285.1
Hydrogenophaga taeniospiralis	65656	GCA_001592305.1
Hylemonella gracilis	80880	GCA_004328645.1
Ideonella dechloratans	36863	GCA_008801845.1
Ideonella sakaiensis	1547922	GCA_001293525.1
Inhella inkyongensis	392593	GCA_005952805.1
Kinneretia asaccharophila	582607	GCA_004362405.1
Lampropedia cohaerens	1610491	GCA_001005215.1
Lampropedia hyalina	198706	GCA_900129055.1
Lampropedia puyangensis	1330072	GCA_004833285.1
Leptothrix cholodnii	34029	GCA_000019785.1
Leptothrix mobilis	47994	GCA_004216565.1
Limnohabitans curvus	323423	GCA_003063475.1
Limnohabitans parvus	540061	GCA_003063455.1
Limnohabitans planktonicus	540060	GCA_001270065.2
Macromonas bipunctata	183670	GCA_002837135.1
Malikia granosa	263067	GCA_002980595.1
Malikia spinosa	86180	GCA_002980625.1
Methylibium petroleiphilum	105560	GCA_000015725.1
Mitsuaria chitosanitabida	65048	GCA_001598255.1
Ottowia oryzae	2109914	GCA_003008535.1
Ottowia thiooxydans	219182	GCA_000422885.1
Paucibacter toxinivorans	270368	GCA_004362525.1
Pelomonas puraquae	431059	GCA_002205845.1
Pelomonas saccharophila	304	GCA_004342485.1
Piscinibacter defluvii	1796922	GCA_004011805.1
Polaromonas eurypsychrophila	1614635	GCA_014641715.1
Polaromonas glacialis	866564	GCA_000709345.1
Polaromonas jejuensis	457502	GCA_001598235.1
Polaromonas naphthalenivorans	216465	GCA_000015505.1
Polaromonas vacuolata	37448	GCA_012584515.1
Pseudacidovorax intermedius	433924	GCA_001476815.1
Pseudorhodoferax aquiterrae	747304	GCA_014652235.1
Pseudorhodoferax soli	545864	GCA_003337555.1
Ramlibacter henchirensis	204072	GCA_004682015.1
Ramlibacter rhizophilus	1781167	GCA_004681965.1
Ramlibacter tataouinensis	94132	GCA_001580455.1
Rhizobacter gummiphilus	946333	GCA_002116905.1
Rhodoferax antarcticus	81479	GCA_001938565.1
Rhodoferax fermentans	28066	GCA_002017865.1
Rhodoferax ferrireducens	192843	GCA_002083775.1
Rhodoferax koreense	1842727	GCA_001955695.1
Rhodoferax saidenbachensis	1484693	GCA_001955715.1
Rivibacter subsaxonicus	457575	GCA_004217215.1
Roseateles aquatilis	431061	GCA_002205645.1
Roseateles depolymerans	76731	GCA_003241055.1
Roseateles terrae	431060	GCA_014192155.1
Rubrivivax benzoatilyticus	316997	GCA_000190375.2
Rubrivivax gelatinosus	28068	GCA_004340905.1
Schlegelella thermodepolymerans	215580	GCA_002933415.1
Simplicispira metamorpha	80881	GCA_004341365.1
Simplicispira psychrophila	80882	GCA_000688255.1
Sphaerotilus hippei	744406	GCA_003201595.1
Sphaerotilus montanus	522889	GCA_013410775.1
Sphaerotilus natans	34103	GCA_900156335.1
Tepidicella xavieri	360241	GCA_004363315.1
Tepidimonas aquatica	247482	GCA_007556585.1
Tepidimonas fonticaldi	1101373	GCA_007556755.1
Tepidimonas ignava	114249	GCA_004342625.1
Tepidimonas taiwanensis	307486	GCA_007556675.1
Tepidimonas thermarum	335431	GCA_007556705.1
Thiomonas arsenitoxydans	426114	GCA_000253115.1
Thiomonas bhubaneswarensis	339866	GCA_001418255.1
Thiomonas delicata	364030	GCA_900088825.1
Thiomonas intermedia	926	GCA_002028405.1
Tibeticola sediminis	1917811	GCA_003843835.1
Variovorax boronicumulans	436515	GCA_007677875.1
Variovorax ginsengisoli	363844	GCA_006438845.1
Variovorax guangxiensis	1775474	GCA_003952165.1
Variovorax paradoxus	34073	GCA_009498455.1
Variovorax soli	376815	GCA_001591385.1
Verminephrobacter aporrectodeae	1110389	GCA_000193225.2
Verminephrobacter eiseniae	364317	GCA_000015565.1
Xenophilus azovorans	151755	GCA_000745855.1
Xylophilus ampelinus	54067	GCA_003217575.1
Zhizhongheella caldifontis	1452508	GCA_002930615.1
Ferriphaselus amnicola	1188319	GCA_000974685.2
Gallionella capsiferriformans	370405	GCA_000145255.1
Sideroxydans lithotrophicus	63745	GCA_000025705.1
Hydrogenophilus thermoluteolus	297	GCA_003574215.1
Sulfuritortus calidifontis	1914471	GCA_003967275.1
Tepidiphilus margaritifer	203471	GCA_000425565.1
Tepidiphilus succinatimandens	224436	GCA_006503695.1
Thiobacillus denitrificans	36861	GCA_001530125.1
Thiobacillus thioparus	931	GCA_000373385.1
Leeia oryzae	356662	GCA_000376945.1
Candidatus Methylopumilus planktonicus	1581557	GCA_000981505.1
Candidatus Methylopumilus turicensis	1581680	GCA_000953015.1
Methylobacillus flagellatus	405	GCA_005502435.1
Methylobacillus glycogenes	406	GCA_000617925.1
Methylobacillus rhizosphaerae	551994	GCA_900187985.1
Methylophilus methylotrophus	17	GCA_000378225.1
Methylophilus rhizosphaerae	492660	GCA_900100975.1
Methylotenera mobilis	359408	GCA_000384255.1
Methylotenera versatilis	1055487	GCA_000093025.1
Methylovorus glucosotrophus	266009	GCA_009858335.1
Alysiella crassa	153491	GCA_000745955.1
Alysiella filiformis	194196	GCA_014054525.1
Bergeriella denitrificans	494	GCA_001592185.1
Conchiformibius kuhniae	211502	GCA_000428785.1
Conchiformibius steedae	153493	GCA_014054725.1
Eikenella corrodens	539	GCA_003990355.1
Kingella denitrificans	502	GCA_000190695.1
Kingella kingae	504	GCA_900111845.1
Kingella oralis	505	GCA_014054985.1
Neisseria animalis	492	GCA_900636515.1
Neisseria animaloris	326522	GCA_900637855.1
Neisseria arctica	1470200	GCA_001027865.1
Neisseria bacilliformis	267212	GCA_014055025.1
Neisseria canis	493	GCA_900636765.1
Neisseria cinerea	483	GCA_900475315.1
Neisseria dentiae	194197	GCA_014055005.1
Neisseria elongata	495	GCA_900113545.1
Neisseria flavescens	484	GCA_900654165.1
Neisseria gonorrhoeae	485	GCA_003315235.1
Neisseria iguanae	90242	GCA_003013245.1
Neisseria lactamica	486	GCA_901482445.1
Neisseria macacae	496	GCA_000220865.1
Neisseria meningitidis	487	GCA_900638555.1
Neisseria mucosa	488	GCA_013267835.1
Neisseria polysaccharea	489	GCA_000176735.1
Neisseria shayeganii	607712	GCA_000226875.1
Neisseria sicca	490	GCA_003044425.1
Neisseria subflava	28449	GCA_003351665.1
Neisseria wadsworthii	607711	GCA_000227765.1
Neisseria weaveri	28091	GCA_900638685.1
Neisseria zalophi	640030	GCA_008807015.1
Neisseria zoodegmatis	326523	GCA_900187305.1
Simonsiella muelleri	72	GCA_002951835.1
Snodgrassella alvi	1196083	GCA_002777425.1
Stenoxybacter acetivorans	422441	GCA_000745895.1
Uruburuella suis	252130	GCA_004341385.1
Vitreoscilla stercoraria	61	GCA_000382305.1
Nitrosomonas aestuarii	52441	GCA_003046585.1
Nitrosomonas communis	44574	GCA_900114745.1
Nitrosomonas cryotolerans	44575	GCA_900143275.1
Nitrosomonas europaea	915	GCA_900167395.1
Nitrosomonas eutropha	916	GCA_003201195.1
Nitrosomonas halophila	44576	GCA_900107165.1
Nitrosomonas marina	917	GCA_900110145.1
Nitrosomonas mobilis	51642	GCA_900103035.1
Nitrosomonas nitrosa	52442	GCA_003051105.1
Nitrosomonas oligotropha	42354	GCA_900106555.1
Nitrosomonas stercoris	1444684	GCA_006742785.1
Nitrosomonas ureae	44577	GCA_900108305.1
Nitrosospira briensis	35799	GCA_900115125.1
Nitrosospira lacus	1288494	GCA_000355765.4
Nitrosospira multiformis	1231	GCA_900103165.1
Collimonas arenae	279058	GCA_001584165.1
Collimonas fungivorans	158899	GCA_001584145.1
Collimonas pratensis	279113	GCA_001584185.1
Duganella ginsengisoli	1462440	GCA_009720865.1
Duganella phyllosphaerae	762836	GCA_001758785.1
Duganella radicis	551988	GCA_009720825.1
Duganella sacchari	551987	GCA_900143065.1
Duganella zoogloeoides	75659	GCA_000383895.1
Glaciimonas immobilis	728004	GCA_011947285.1
Herbaspirillum aquaticum	568783	GCA_002213425.1
Herbaspirillum autotrophicum	180195	GCA_001189915.1
Herbaspirillum chlorophenolicum	211589	GCA_001189955.1
Herbaspirillum frisingense	92645	GCA_009914615.1
Herbaspirillum huttiense	863372	GCA_004367745.1
Herbaspirillum lusitanum	213312	GCA_000256565.1
Herbaspirillum rhizosphaerae	346179	GCA_001189965.1
Herbaspirillum robiniae	2014887	GCA_002213415.1
Herbaspirillum rubrisubalbicans	80842	GCA_003719195.1
Herbaspirillum seropedicae	964	GCA_001040945.1
Herminiimonas arsenicoxydans	204773	GCA_000026125.1
Herminiimonas arsenitoxidans	1809410	GCA_900130075.1
Herminiimonas fonticola	303380	GCA_003293745.1
Janthinobacterium agaricidamnosum	55508	GCA_003667705.1
Janthinobacterium lividum	29581	GCA_011601275.1
Janthinobacterium svalbardensis	368607	GCA_002327145.1
Massilia albidiflava	321983	GCA_004322755.1
Massilia alkalitolerans	286638	GCA_000427785.1
Massilia armeniaca	2072590	GCA_003028855.1
Massilia aurea	373040	GCA_014200505.1
Massilia buxea	1949069	GCA_009720835.1
Massilia dura	321982	GCA_009727155.1
Massilia eurypsychrophila	1485217	GCA_002760655.1
Massilia flava	871742	GCA_007830495.1
Massilia glaciei	1524097	GCA_003011895.2
Massilia lurida	1036180	GCA_007830455.1
Massilia lutea	321985	GCA_004209755.1
Massilia namucuonensis	1035707	GCA_900116645.1
Massilia niastensis	544911	GCA_000382345.1
Massilia oculi	945844	GCA_003143515.1
Massilia plicata	321984	GCA_004421005.1
Massilia psychrophila	1603353	GCA_002760665.1
Massilia putida	1141883	GCA_001941825.1
Massilia timonae	47229	GCA_000315425.1
Massilia umbonata	864828	GCA_014192225.1
Massilia violacea	1715466	GCA_014191875.1
Massilia violaceinigra	2045208	GCA_002752675.1
Massilia yuzhufengensis	1164594	GCA_900112225.1
Noviherbaspirillum humi	1688639	GCA_900188095.1
Noviherbaspirillum massiliense	1465823	GCA_000312045.1
Oxalicibacterium faecigallinarum	573741	GCA_014635705.1
Oxalicibacterium flavum	179467	GCA_014635065.1
Oxalicibacterium solurbis	69280	GCA_014635845.1
Oxalobacter formigenes	847	GCA_002127965.1
Paucimonas lemoignei	29443	GCA_900475325.1
Pseudoduganella violaceinigra	246602	GCA_000425385.1
Rugamonas rubra	758825	GCA_900114705.1
Undibacterium amnicola	1834038	GCA_014284275.1
Undibacterium jejuense	1344949	GCA_014284255.1
Undibacterium macrobrachii	1119058	GCA_014652415.1
Undibacterium oligocarboniphilum	666702	GCA_013377855.1
Undibacterium parvum	401471	GCA_003955735.1
Undibacterium pigrum	401470	GCA_003201815.1
Undibacterium seohonense	1344950	GCA_014284305.1
Undibacterium squillarum	1131567	GCA_014652435.1
Undibacterium terreum	1224302	GCA_014636315.1
Azoarcus anaerobius	182180	GCA_012910705.1
Azoarcus buckelii	200254	GCA_012910785.1
Azoarcus communis	41977	GCA_003111645.1
Azoarcus evansii	59406	GCA_012910805.1
Azoarcus indigens	29545	GCA_004361735.1
Azoarcus olearius	418699	GCA_001682385.1
Azoarcus tolulyticus	34027	GCA_900156155.1
Azoarcus toluvorans	92002	GCA_012910905.1
Azonexus fungiphilus	146940	GCA_003634965.1
Azonexus hydrophilus	418702	GCA_001956855.1
Azospira oryzae	146939	GCA_004217225.1
Azovibrio restrictus	146938	GCA_000429665.1
Candidatus Accumulibacter phosphatis	327160	GCA_012940005.1
Dechloromonas agitata	73030	GCA_000519045.1
Dechloromonas denitrificans	281362	GCA_001551835.1
Dechloromonas hortensis	337779	GCA_009469765.1
Denitratisoma oestradiolicum	311182	GCA_902813185.1
Methyloversatilis discipulorum	1119528	GCA_000385375.1
Methyloversatilis thermotolerans	1346290	GCA_000372885.1
Methyloversatilis universalis	378211	GCA_000378945.1
Niveibacterium umoris	1193620	GCA_014197015.1
Propionivibrio dicarboxylicus	83767	GCA_900099695.1
Propionivibrio limicola	167645	GCA_009469695.1
Rhodocyclus tenuis	1066	GCA_014197755.1
Sterolibacterium denitrificans	157592	GCA_900174485.1
Sulfurisoma sediminicola	1381557	GCA_003865015.1
Sulfuritalea hydrogenivorans	748811	GCA_000828635.1
Thauera aminoaromatica	164330	GCA_000310185.1
Thauera aromatica	59405	GCA_003030465.1
Thauera butanivorans	86174	GCA_001591165.1
Thauera chlorobenzoica	96773	GCA_001922305.1
Thauera humireducens	1134435	GCA_001051995.2
Thauera linaloolentis	76112	GCA_000310205.1
Thauera phenylacetica	164400	GCA_000310225.1
Thauera terpenica	76113	GCA_000443165.1
Uliginosibacterium gangwonense	392736	GCA_005239635.1
Zoogloea oleivorans	1552750	GCA_008107625.1
Zoogloea ramigera	350	GCA_006539865.1
Sulfuricella denitrificans	649841	GCA_002632355.1
Sulfuriferula multivorans	1559896	GCA_003851125.1
Sulfuriferula plumbiphila	171865	GCA_009938015.1
Sulfuriferula thiophila	1781211	GCA_003864975.1
Sulfurirhabdus autotrophica	1706046	GCA_004346685.1
Parasutterella excrementihominis	487175	GCA_000205025.1
Sutterella wadsworthensis	40545	GCA_003315195.1
Cardiobacterium hominis	2718	GCA_900637305.1
Cardiobacterium valvarum	194702	GCA_900460955.1
Dichelobacter nodosus	870	GCA_001263335.1
Suttonella indologenes	13276	GCA_900460215.1
Suttonella ornithocola	279832	GCA_001889065.1
Ignatzschineria indica	472583	GCA_003121925.1
Ignatzschineria larvae	112009	GCA_000510805.1
Ignatzschineria ureiclastica	472582	GCA_003121845.1
Wohlfahrtiimonas chitiniclastica	400946	GCA_000375345.1
Wohlfahrtiimonas larvae	1157986	GCA_002006755.1
Allochromatium humboldtianum	504901	GCA_013385175.1
Allochromatium vinosum	1049	GCA_000025485.1
Allochromatium warmingii	61595	GCA_900107145.1
Lamprocystis purpurea	61598	GCA_000379525.1
Marichromatium bheemlicum	365339	GCA_012276755.1
Marichromatium gracile	1048	GCA_004343155.1
Marichromatium purpuratum	37487	GCA_000224005.3
Thiobaca trueperi	127458	GCA_004342175.1
Thiocapsa marina	244573	GCA_000223985.2
Thiocapsa rosea	69360	GCA_003634315.1
Thiocapsa roseopersicina	1058	GCA_900106925.1
Thiocystis violascens	73141	GCA_000227745.3
Thiodictyon syntrophicum	1166950	GCA_002813775.1
Thioflavicoccus mobilis	80679	GCA_000327045.1
Thiohalobacter thiocyanaticus	585455	GCA_002356355.1
Thiohalocapsa marina	424902	GCA_008632335.1
Thiorhodococcus drewsii	210408	GCA_000224065.2
Thiorhodococcus mannitoliphagus	329406	GCA_010915725.1
Thiorhodococcus minor	57489	GCA_010820565.1
Candidatus Thiodiazotropha endolucinida	1655433	GCA_001715975.1
Sedimenticola selenatireducens	191960	GCA_007625115.1
Sedimenticola thiotaurini	1543721	GCA_011051715.1
Candidatus Contendobacter odensis	1400860	GCA_000531125.1
Plasticicumulans acidivorans	886464	GCA_003182095.1
Plasticicumulans lactativorans	1133106	GCA_004341245.1
Coxiella burnetii	777	GCA_005280755.1
Acidihalobacter ferrooxidans	1765967	GCA_001975725.1
Acidihalobacter prosperus	160660	GCA_001753245.1
Ectothiorhodosinus mongolicus	233100	GCA_900156225.1
Ectothiorhodospira haloalkaliphila	421628	GCA_000633935.1
Ectothiorhodospira magna	867345	GCA_900110965.1
Ectothiorhodospira marina	1396821	GCA_900109495.1
Ectothiorhodospira mobilis	195064	GCA_900114895.1
Halofilum ochraceum	1611323	GCA_001614315.2
Thioalbus denitrificans	547122	GCA_003337735.1
Thioalkalivibrio denitrificans	108003	GCA_002000365.1
Thioalkalivibrio halophilus	252474	GCA_001995255.1
Thioalkalivibrio nitratireducens	186931	GCA_000321415.2
Thioalkalivibrio paradoxus	108010	GCA_011390565.1
Thioalkalivibrio sulfidiphilus	1033854	GCA_000377945.1
Thioalkalivibrio thiocyanodenitrificans	243063	GCA_000378965.1
Thioalkalivibrio thiocyanoxidans	152475	GCA_000385215.1
Thioalkalivibrio versutus	106634	GCA_001999325.1
Thiogranum longum	1537524	GCA_004339085.1
Thiohalomonas denitrificans	415747	GCA_900102855.1
Thiohalospira halophila	381300	GCA_900112605.1
Thiorhodospira sibirica	154347	GCA_000227725.2
Thiohalophilus thiocyanatoxydans	381308	GCA_004366735.1
Aeromonas allosaccharophila	656	GCA_000819685.1
Aeromonas aquatica	558964	GCA_000764655.1
Aeromonas australiensis	1114880	GCA_000819725.1
Aeromonas bestiarum	105751	GCA_000819745.1
Aeromonas bivalvium	440079	GCA_000819765.1
Aeromonas cavernicola	1006623	GCA_002795305.1
Aeromonas caviae	648	GCA_000819785.1
Aeromonas dhakensis	196024	GCA_000820305.1
Aeromonas diversa	502790	GCA_000819805.1
Aeromonas encheleia	73010	GCA_900637545.1
Aeromonas enteropelogenes	29489	GCA_000819845.1
Aeromonas eucrenophila	649	GCA_000819865.1
Aeromonas finlandensis	1543375	GCA_000764645.1
Aeromonas fluvialis	591962	GCA_000819885.1
Aeromonas hydrophila	644	GCA_000014805.1
Aeromonas jandaei	650	GCA_000819955.1
Aeromonas lusitana	931529	GCA_002812985.1
Aeromonas media	651	GCA_000819985.1
Aeromonas molluscorum	271417	GCA_000388115.1
Aeromonas piscicola	600645	GCA_000820005.1
Aeromonas popoffii	70856	GCA_000820025.1
Aeromonas rivipollensis	948519	GCA_010974825.1
Aeromonas rivuli	648794	GCA_000820045.1
Aeromonas salmonicida	645	GCA_001643305.1
Aeromonas sanarellii	633415	GCA_000820085.1
Aeromonas schubertii	652	GCA_000820105.2
Aeromonas simiae	218936	GCA_000820125.1
Aeromonas sobria	646	GCA_000820145.1
Aeromonas taiwanensis	633417	GCA_000820165.1
Aeromonas tecta	324617	GCA_000820185.2
Aeromonas veronii	654	GCA_000820225.1
Oceanimonas baumannii	129578	GCA_002245495.1
Oceanimonas doudoroffii	84158	GCA_002242685.1
Oceanimonas marisflavi	2059724	GCA_003049725.1
Oceanimonas smirnovii	264574	GCA_000381965.1
Oceanisphaera arctica	641510	GCA_002936955.1
Oceanisphaera avium	1903694	GCA_002157875.1
Oceanisphaera marina	2017550	GCA_014643915.1
Oceanisphaera profunda	1416627	GCA_002157895.1
Oceanisphaera psychrotolerans	1414654	GCA_001870485.1
Tolumonas auensis	43948	GCA_000023065.1
Tolumonas osonensis	675874	GCA_014202415.1
Zobellella denitrificans	347534	GCA_002237365.1
Zobellella maritima	2059725	GCA_003075035.1
Zobellella taiwanensis	347535	GCA_003012795.1
Aestuariibacter aggregatus	634436	GCA_900129565.1
Aestuariibacter salexigens	226010	GCA_000429145.1
Agaribacter marinus	1431249	GCA_009903735.1
Aliiglaciecola lipolytica	477689	GCA_000314975.1
Alishewanella aestuarii	453835	GCA_000280055.1
Alishewanella agri	553384	GCA_000272005.1
Alishewanella jeotgali	545533	GCA_000245735.2
Alishewanella tabrizica	671278	GCA_014652375.1
Alteromonas addita	233316	GCA_001562115.1
Alteromonas australica	589873	GCA_000730385.1
Alteromonas genovensis	471225	GCA_010500895.1
Alteromonas gracilis	1479524	GCA_002993325.1
Alteromonas halophila	516698	GCA_014651815.1
Alteromonas hispanica	315421	GCA_010500915.1
Alteromonas macleodii	28108	GCA_903772925.1
Alteromonas marina	203795	GCA_000808575.1
Alteromonas mediterranea	314275	GCA_000020585.3
Alteromonas naphthalenivorans	715451	GCA_000213655.1
Alteromonas stellipolaris	233316	GCA_001562115.1
Bowmanella denitrificans	366582	GCA_002887595.1
Bowmanella pacifica	502051	GCA_014645355.1
Catenovulum agarivorans	1172192	GCA_000568405.1
Glaciecola nitratireducens	300231	GCA_000226565.1
Glaciecola pallidula	56807	GCA_000428905.1
Glaciecola punicea	56804	GCA_000252165.2
Lacimicrobium alkaliphilum	1526571	GCA_001466725.1
Neiella marina	508461	GCA_002165625.1
Paraglaciecola arctica	1128911	GCA_000314995.1
Paraglaciecola chathamensis	368405	GCA_000314955.1
Paraglaciecola hydrolytica	1799789	GCA_001565895.1
Paraglaciecola mesophila	197222	GCA_009906955.1
Paraglaciecola polaris	222814	GCA_000315055.1
Paraglaciecola psychrophila	326544	GCA_000347635.1
Rheinheimera aquimaris	412437	GCA_004369005.1
Rheinheimera baltica	67576	GCA_000425345.1
Rheinheimera nanhaiensis	1163621	GCA_000296695.1
Rheinheimera pacifica	173990	GCA_900108485.1
Rheinheimera perlucida	368811	GCA_000382165.1
Rheinheimera tuosuensis	1323745	GCA_900215315.1
Salinimonas chungwhensis	265425	GCA_000378185.1
Salinimonas lutimaris	914153	GCA_005222225.1
Budvicia aquatica	82979	GCA_000427805.1
Budvicia diplopodorum	1119056	GCA_009800925.1
Leminorella grimontii	82981	GCA_000439085.1
Leminorella richardii	158841	GCA_900478135.1
Pragia fontium	82985	GCA_900112475.1
Celerinatantimonas diazotrophica	412034	GCA_004339545.1
Colwellia aestuarii	329993	GCA_002000025.1
Colwellia agarivorans	1911682	GCA_002000085.1
Colwellia beringensis	1967665	GCA_002076895.1
Colwellia chukchiensis	641665	GCA_002104455.1
Colwellia demingiae	89401	GCA_007954275.1
Colwellia hornerae	89402	GCA_007954355.1
Colwellia marinimaniae	1513592	GCA_002207865.1
Colwellia mytili	1888913	GCA_002104475.1
Colwellia piezophila	211668	GCA_000378625.1
Colwellia polaris	326537	GCA_002104515.1
Colwellia psychrerythraea	28229	GCA_000764225.1
Colwellia sediminilitoris	1820336	GCA_002104535.1
Litorilituus sediminis	718192	GCA_004295665.1
Thalassomonas actiniarum	485447	GCA_000948975.1
Thalassomonas viridans	137584	GCA_000948985.1
Thalassotalea agarivorans	349064	GCA_900111755.1
Thalassotalea crassostreae	1763536	GCA_001831495.1
Thalassotalea euphylliae	1655234	GCA_003390395.1
Thalassotalea litorea	2020715	GCA_005843925.1
Thalassotalea marina	1673741	GCA_014656435.1
Thalassotalea piscium	1230533	GCA_014207645.1
Thalassotalea profundi	2036687	GCA_014653195.1
Alkalimonas amylolytica	152573	GCA_900107845.1
Atlantibacter subterranea	255519	GCA_007570865.1
Buttiauxella agrestis	82977	GCA_902500225.1
Buttiauxella brennerae	82988	GCA_001654925.1
Buttiauxella ferragutiae	82989	GCA_001654915.1
Buttiauxella gaviniae	82990	GCA_001654835.1
Buttiauxella izardii	82991	GCA_003601925.1
Buttiauxella noackiae	82992	GCA_001654865.1
Buttiauxella warmboldiae	82993	GCA_003818135.1
Cedecea davisae	158484	GCA_000412335.2
Cedecea neteri	158822	GCA_000758325.1
Citrobacter amalonaticus	35703	GCA_900460855.1
Citrobacter braakii	57706	GCA_002075345.1
Citrobacter farmeri	67824	GCA_002249995.1
Citrobacter freundii	546	GCA_013614655.1
Citrobacter gillenii	67828	GCA_013337685.1
Citrobacter portucalensis	1639133	GCA_002042885.1
Citrobacter rodentium	67825	GCA_000759815.1
Citrobacter sedlakii	67826	GCA_000759835.1
Citrobacter werkmanii	67827	GCA_000759755.1
Citrobacter youngae	133448	GCA_003818115.1
Cronobacter condimenti	1163710	GCA_001277255.1
Cronobacter dublinensis	413497	GCA_001277235.1
Cronobacter malonaticus	413503	GCA_001277215.2
Cronobacter muytjensii	413501	GCA_001277195.1
Cronobacter sakazakii	28141	GCA_000982825.1
Cronobacter turicensis	413502	GCA_000027065.2
Cronobacter universalis	535744	GCA_001277175.1
Enterobacillus tribolii	1487935	GCA_003363015.1
Enterobacter asburiae	61645	GCA_003634515.1
Enterobacter bugandensis	881260	GCA_900324475.1
Enterobacter cancerogenus	69218	GCA_000773965.1
Enterobacter cloacae	550	GCA_003046225.1
Enterobacter hormaechei	158836	GCA_001729745.1
Enterobacter kobei	208224	GCA_900156385.1
Enterobacter ludwigii	299767	GCA_900068845.1
Enterobacter mori	539813	GCA_000211415.1
Enterobacter roggenkampii	1812935	GCA_001729805.1
Enterobacter soli	885040	GCA_001654845.1
Franconibacter helveticus	357240	GCA_000463115.2
Franconibacter pulveris	435910	GCA_000621185.1
Klebsiella aerogenes	548	GCA_000215745.1
Klebsiella michiganensis	1134687	GCA_902158555.1
Klebsiella oxytoca	571	GCA_009707385.1
Klebsiella pneumoniae	573	GCA_000742135.1
Klebsiella quasipneumoniae	1463165	GCA_000751755.1
Klebsiella quasivariicola	2026240	GCA_002269255.1
Klebsiella variicola	244366	GCA_000828055.2
Kluyvera ascorbata	51288	GCA_000735365.1
Kluyvera cryocrescens	580	GCA_001266615.1
Kluyvera georgiana	73098	GCA_001654985.1
Kluyvera intermedia	61648	GCA_900635475.1
Kosakonia arachidis	551989	GCA_900116535.1
Kosakonia cowanii	208223	GCA_001975225.1
Kosakonia oryziphila	1005667	GCA_900094795.1
Kosakonia radicincitans	283686	GCA_000280495.2
Kosakonia sacchari	1158459	GCA_900109485.1
Lelliottia amnigena	61646	GCA_001652505.2
Lelliottia jeotgali	1907578	GCA_002271215.1
Lelliottia nimipressuralis	69220	GCA_004402045.1
Mangrovibacter phragmitis	1691903	GCA_001655675.1
Mangrovibacter plantisponsor	451513	GCA_003182475.1
Plesiomonas shigelloides	703	GCA_900087055.1
Pluralibacter gergoviae	61647	GCA_001598855.1
Pseudocitrobacter anthropi	1398493	GCA_003315335.1
Pseudocitrobacter faecalis	1398493	GCA_003315335.1
Raoultella electrica	1259973	GCA_006711645.1
Raoultella ornithinolytica	54291	GCA_001598295.1
Raoultella planticola	575	GCA_000735435.1
Raoultella terrigena	577	GCA_006539725.1
Salmonella bongori	54736	GCA_000252995.1
Salmonella enterica	28901	GCA_008692845.1
Shimwellia blattae	563	GCA_000262305.1
Trabulsiella guamensis	158852	GCA_000734965.1
Trabulsiella odontotermitis	379893	GCA_001297775.1
Yokenella regensburgei	158877	GCA_000735455.1
Erwinia amylovora	552	GCA_000696075.1
